ID,Start Date,End Date,Gender,Zip,Age,Race
1,11/9/2017,,Male,19668,9,Hispanic
1,10/21/2017,5/14/2019,Male,19880,14,Multi-race
1,10/10/2017,,Male,19946,11,Asian
1,10/9/2017,9/20/2018,Female,19858,14,White
1,8/24/2018,,Female,19790,11,White
1,9/15/2017,9/5/2019,Male,19466,9,Black
1,1/19/2018,6/4/2019,Female,19485,15,Some Other Race
1,11/24/2017,,Male,19606,11,White
1,11/9/2017,9/27/2018,Female,19310,13,Asian
1,11/6/2018,,Male,19446,14,Black
1,9/23/2017,8/24/2019,Male,19968,17,Multi-race
1,1/7/2018,3/7/2019,Male,19843,17,Hispanic
1,1/17/2018,11/7/2019,Male,19000,17,Black
1,5/5/2018,11/26/2019,Male,19102,13,Hispanic
1,8/31/2018,,Male,19463,11,Hispanic
1,9/24/2018,,Male,19403,14,Hispanic
1,12/16/2016,5/5/2018,Male,19264,14,Black
1,2/1/2018,,Male,19527,11,Asian
1,10/16/2017,5/4/2018,Female,19953,9,Some Other Race
1,3/3/2015,8/22/2018,Female,19930,18,Multi-race
1,12/25/2016,6/5/2018,Female,19067,16,Black
1,7/21/2017,,Male,19909,12,White
1,9/20/2017,8/2/2018,Male,19288,14,Asian
1,12/16/2015,,Female,19763,14,Black
1,8/20/2015,12/7/2018,Male,19167,14,White
1,10/5/2015,8/3/2019,Male,19344,13,Asian
1,10/16/2015,2/27/2018,Male,19055,10,Hispanic
1,11/8/2015,11/23/2018,Female,19948,11,Hispanic
1,10/14/2017,3/19/2018,Female,19353,14,Multi-race
1,11/1/2015,7/10/2018,Female,19902,14,Black
1,8/20/2017,,Male,19138,12,Black
1,9/3/2016,,Female,19905,14,Some Other Race
1,11/18/2018,,Female,19309,13,Asian
1,12/26/2016,10/23/2018,Female,19185,10,Black
1,11/13/2017,7/8/2019,Female,19360,12,White
1,10/22/2016,8/2/2018,Female,19914,13,Some Other Race
1,9/20/2016,7/19/2018,Female,19172,13,Multi-race
1,11/28/2018,7/23/2019,Female,19725,11,Hispanic
1,12/16/2016,2/2/2018,Male,19095,17,Asian
1,8/30/2017,6/12/2018,Female,19038,10,Hispanic
1,2/18/2017,7/30/2019,Female,19486,12,Black
1,7/27/2017,10/30/2018,Male,19608,16,Multi-race
1,9/21/2017,8/14/2018,Male,19285,14,Some Other Race
1,10/13/2017,3/9/2019,Male,19410,12,Some Other Race
1,5/23/2018,,Female,19149,11,Some Other Race
1,9/7/2018,,Female,19770,14,Some Other Race
1,9/25/2017,5/10/2018,Female,19051,13,Hispanic
1,12/11/2017,,Female,19082,12,Multi-race
1,12/13/2017,,Female,19970,11,Asian
1,12/7/2017,12/14/2018,Female,19660,14,White
1,12/21/2017,1/3/2019,Male,19219,7,Black
1,10/13/2018,3/29/2019,Male,19823,9,White
1,9/30/2018,,Female,19622,7,White
1,9/9/2018,,Male,19981,11,Hispanic
1,5/21/2017,,Male,19280,10,Black
1,6/16/2017,,Male,19596,9,Some Other Race
1,11/15/2016,,Female,19224,10,White
1,10/2/2019,,Female,19137,14,White
1,12/19/2016,9/11/2018,Female,19966,14,Hispanic
1,1/5/2017,,Male,19833,15,Asian
1,5/16/2017,5/4/2018,Male,19487,21,White
1,3/27/2019,,Male,19913,13,Multi-race
1,1/3/2015,7/15/2018,Female,19581,13,Hispanic
1,8/28/2017,3/5/2019,Male,19510,14,Hispanic
1,4/9/2015,,Male,19709,18,Asian
1,9/5/2015,6/15/2018,Male,19490,14,Multi-race
1,9/26/2016,8/10/2018,Female,19887,16,Some Other Race
1,10/23/2015,4/30/2018,Female,19953,10,Black
1,11/9/2017,8/17/2019,Male,19422,18,Black
1,11/4/2015,4/23/2019,Female,19034,16,Asian
1,10/21/2016,4/10/2018,Female,19570,10,Hispanic
1,11/18/2015,4/18/2018,Male,19175,19,Some Other Race
1,5/17/2017,8/1/2018,Male,19945,15,Multi-race
1,12/8/2016,8/9/2019,Female,19359,18,Hispanic
1,8/28/2016,9/2/2019,Female,19186,17,Multi-race
1,11/30/2016,2/23/2018,Male,19554,15,White
1,9/2/2016,7/4/2019,Female,19020,14,Hispanic
1,10/6/2016,12/15/2018,Male,19788,17,Hispanic
1,10/7/2018,,Male,19017,15,Some Other Race
1,10/3/2018,7/3/2019,Male,19353,15,Asian
1,9/30/2016,12/2/2018,Female,19439,16,Hispanic
1,11/3/2016,,Male,19371,11,Multi-race
1,11/18/2017,,Female,19641,9,White
1,4/4/2017,,Male,19303,18,Asian
1,6/13/2019,,Male,19969,17,Hispanic
1,11/7/2016,6/30/2018,Male,19895,12,Asian
1,1/13/2018,12/28/2018,Male,19066,12,Some Other Race
1,10/17/2018,8/28/2019,Female,19009,17,Some Other Race
1,11/14/2017,9/20/2019,Female,19488,15,Asian
1,10/22/2017,3/13/2019,Male,19846,15,Asian
1,10/7/2017,9/26/2018,Male,19357,10,Black
1,10/20/2017,6/13/2018,Male,19873,8,White
1,9/22/2017,10/7/2018,Female,19405,18,Black
1,9/15/2017,,Male,19781,13,Asian
1,10/22/2018,,Female,19480,10,White
1,10/10/2017,,Female,19496,7,White
1,12/5/2018,,Male,19827,15,White
1,10/6/2017,9/2/2018,Male,19433,15,Multi-race
1,1/18/2019,,Female,19393,5,Asian
1,11/21/2018,,Male,19456,8,Black
1,11/22/2016,6/14/2018,Male,19180,7,Multi-race
1,9/29/2018,,Female,19225,9,Multi-race
1,10/22/2017,9/2/2019,Male,19236,21,Black
1,12/15/2017,6/27/2018,Female,19770,10,White
1,11/4/2018,,Female,19703,7,Multi-race
1,8/16/2019,10/25/2019,Female,19037,10,Black
1,1/29/2019,,Male,19958,16,Black
1,2/19/2019,,Female,19772,17,Hispanic
1,2/11/2019,,Male,19220,16,Multi-race
1,8/27/2018,,Male,19298,10,Asian
1,4/20/2019,,Male,19651,7,Multi-race
1,12/9/2018,,Female,19762,11,Some Other Race
1,11/11/2018,,Male,19393,6,Multi-race
1,11/2/2018,7/5/2019,Male,19587,10,Black
1,12/20/2018,,Male,19853,13,White
1,10/12/2018,,Female,19448,12,Asian
1,9/15/2018,7/21/2019,Male,19964,8,Black
1,9/14/2019,,Male,19431,14,White
1,12/25/2018,,Male,19551,17,Multi-race
1,12/17/2018,,Female,19400,13,Multi-race
1,12/7/2018,,Female,19552,11,Hispanic
1,12/15/2018,,Female,19309,7,Hispanic
1,9/23/2019,,Female,19159,12,Multi-race
1,10/24/2018,,Male,19905,6,Multi-race
1,10/23/2018,8/5/2019,Male,19067,12,White
1,8/30/2018,9/23/2019,Female,19733,15,Multi-race
1,10/16/2018,,Male,19133,12,Some Other Race
1,8/31/2018,6/28/2019,Male,19107,13,Some Other Race
1,8/5/2019,,Male,19126,15,White
1,9/11/2018,7/7/2019,Male,19281,12,Black
1,1/30/2019,6/29/2019,Male,19740,9,Asian
1,12/26/2018,7/19/2019,Male,19648,9,Some Other Race
1,11/22/2018,,Female,19157,11,Multi-race
1,9/30/2018,3/19/2019,Male,19545,6,Multi-race
1,1/1/2019,,Male,19160,9,Black
1,10/31/2018,,Male,19877,12,Hispanic
1,9/18/2019,,Female,19194,11,Multi-race
1,9/3/2019,,Female,19070,11,Some Other Race
1,10/24/2018,,Male,19854,8,Asian
1,1/11/2018,1/21/2019,Female,19152,15,Black
1,11/27/2018,9/3/2019,Female,19270,12,Black
1,1/3/2019,6/3/2019,Male,19536,14,Some Other Race
1,7/18/2019,,Female,19034,6,Some Other Race
1,2/13/2019,,Female,19131,13,White
1,11/2/2018,,Female,19706,12,Asian
1,10/27/2018,6/29/2019,Male,19148,13,Asian
1,11/8/2018,,Female,19617,12,Black
1,9/12/2018,,Male,19194,18,Black
1,10/9/2018,,Female,19966,10,Hispanic
1,9/15/2018,,Female,19025,9,Multi-race
1,12/5/2018,,Male,19320,9,Multi-race
1,10/26/2018,,Male,19925,10,White
1,9/27/2017,,Male,19440,13,White
1,7/28/2019,,Male,19801,14,Multi-race
1,10/25/2018,,Female,19092,11,Black
1,3/1/2019,5/19/2019,Female,19661,14,Black
1,8/22/2018,7/3/2019,Female,19918,15,Asian
1,10/5/2018,3/29/2019,Male,19252,11,Some Other Race
1,8/21/2018,,Female,19782,11,White
1,9/23/2018,,Female,19302,10,White
1,9/8/2018,,Female,19740,8,White
1,9/29/2018,11/10/2019,Female,19712,14,White
1,9/5/2018,,Female,19630,6,Hispanic
1,8/31/2018,3/5/2019,Male,19690,14,Multi-race
1,10/7/2018,9/15/2019,Male,19147,10,Some Other Race
1,11/14/2018,11/16/2019,Male,19749,12,Multi-race
1,12/14/2018,7/22/2019,Male,19810,11,White
1,12/27/2018,10/30/2019,Male,19792,11,Multi-race
1,10/21/2018,12/22/2018,Male,19224,11,White
1,9/29/2018,,Female,19844,11,Multi-race
1,2/1/2019,,Female,19395,10,White
1,11/17/2018,,Female,19402,16,Black
1,8/6/2019,,Female,19696,9,White
1,11/10/2018,9/5/2019,Female,19623,13,Multi-race
1,11/21/2018,7/3/2019,Male,19234,14,Asian
1,12/21/2018,4/19/2019,Male,19536,6,Asian
1,9/15/2019,,Male,19113,10,White
1,2/10/2019,,Male,19895,17,White
1,2/25/2019,,Female,19106,18,Asian
1,4/28/2019,11/5/2019,Male,19631,17,White
1,2/18/2019,,Male,19492,14,Hispanic
1,2/25/2019,,Female,19243,13,Asian
1,4/7/2019,,Female,19389,15,Asian
1,8/16/2019,,Female,19162,13,White
1,10/9/2019,,Male,19335,14,Hispanic
1,8/18/2019,,Female,19701,12,White
1,9/11/2019,,Female,19471,14,Asian
1,10/8/2019,,Male,19074,10,Multi-race
1,8/17/2019,,Female,19464,10,White
1,8/21/2019,,Male,19337,14,Multi-race
1,4/23/2015,,Male,19706,16,Some Other Race
1,3/14/2015,,Female,19697,16,Some Other Race
1,10/1/2015,4/6/2018,Female,19995,13,Some Other Race
1,1/7/2015,,Female,19789,14,Black
1,10/26/2017,,Male,19186,15,Black
1,6/30/2013,6/13/2018,Female,19370,22,Black
1,5/20/2012,,Male,19661,14,Multi-race
1,4/30/2018,5/29/2019,Male,19924,15,Hispanic
1,8/22/2014,,Female,19601,14,White
1,1/4/2017,7/30/2018,Male,19707,18,Asian
1,2/17/2019,,Male,19738,10,White
1,10/31/2018,,Female,19950,14,Asian
1,12/16/2016,,Male,19737,17,White
1,10/31/2016,6/28/2018,Female,19433,12,Multi-race
1,9/21/2011,8/30/2019,Female,19286,20,White
1,8/11/2016,,Male,19361,12,Hispanic
1,9/26/2016,7/31/2018,Male,19664,13,Asian
1,10/11/2014,7/14/2018,Female,19485,18,White
1,6/1/2012,4/25/2018,Male,19272,16,Some Other Race
1,12/3/2016,,Female,19447,16,Black
1,10/6/2013,7/10/2018,Male,19088,12,Black
1,4/12/2015,1/13/2019,Male,19815,14,Asian
1,10/29/2014,2/28/2018,Female,19185,12,White
1,9/6/2016,2/26/2018,Male,19355,14,Some Other Race
1,6/13/2016,,Female,19699,10,Black
1,10/29/2014,7/8/2018,Male,19062,11,Multi-race
1,9/30/2012,,Male,19838,15,Black
1,3/17/2014,,Female,19837,16,Asian
1,4/24/2015,8/25/2019,Male,19894,16,Asian
1,6/23/2014,,Male,19016,20,Black
1,10/9/2015,7/10/2018,Female,19077,13,Multi-race
1,6/7/2017,,Male,19473,11,Multi-race
1,11/11/2017,2/19/2018,Male,19408,11,Multi-race
1,11/20/2015,3/28/2018,Female,19498,12,Multi-race
1,10/9/2012,,Female,19922,20,Hispanic
1,3/22/2010,9/25/2018,Female,19747,20,Multi-race
1,4/30/2012,,Male,19642,14,Multi-race
1,9/26/2012,2/12/2018,Male,19834,14,Some Other Race
1,4/10/2017,7/17/2019,Female,19814,12,Asian
1,3/9/2015,,Male,19112,14,Multi-race
1,1/29/2009,,Female,19099,20,Multi-race
1,6/15/2011,6/21/2018,Female,19421,16,Hispanic
1,6/16/2016,7/1/2018,Female,19244,9,Asian
1,12/27/2010,,Male,19510,15,Hispanic
1,4/6/2017,,Female,19800,14,Asian
1,9/28/2018,,Male,19547,15,Asian
1,11/7/2016,3/7/2018,Male,19214,10,Asian
1,5/24/2017,,Male,19563,10,Some Other Race
1,1/4/2016,,Female,19109,13,Some Other Race
1,7/11/2016,,Male,19987,17,Asian
1,12/21/2016,2/10/2019,Female,19823,11,White
1,8/23/2016,10/22/2018,Female,19081,17,Some Other Race
1,1/13/2010,,Male,19211,15,White
1,11/9/2010,9/2/2018,Female,19341,18,White
1,10/15/2018,,Female,19376,8,White
1,11/24/2012,2/19/2018,Male,19376,16,Asian
1,12/27/2016,,Male,19669,14,Hispanic
1,11/9/2017,,Male,19977,13,Multi-race
1,6/7/2009,9/28/2019,Male,19817,20,White
1,5/16/2013,,Male,19216,19,Hispanic
1,11/28/2013,6/13/2018,Female,19778,16,Asian
1,9/13/2014,7/24/2018,Male,19579,15,Black
1,8/24/2018,1/17/2019,Female,19693,13,White
1,11/25/2015,7/25/2018,Female,19292,11,Multi-race
1,11/28/2011,3/16/2018,Male,19009,18,Multi-race
1,5/3/2015,10/8/2018,Female,19394,12,Hispanic
1,10/31/2018,,Male,19834,16,Some Other Race
1,12/1/2016,2/17/2018,Male,19604,12,Some Other Race
1,10/24/2016,7/30/2018,Female,19769,15,Multi-race
1,9/22/2013,5/22/2018,Female,19754,13,Multi-race
1,10/20/2013,,Male,19189,18,Multi-race
1,11/23/2018,,Female,19874,15,Multi-race
1,1/12/2017,4/18/2018,Male,19876,11,Some Other Race
1,9/2/2014,7/2/2018,Female,19893,16,Some Other Race
1,9/26/2010,9/9/2019,Male,19166,18,Hispanic
1,3/9/2016,,Male,19314,14,Multi-race
1,9/16/2013,5/24/2018,Male,19869,13,Multi-race
1,4/26/2018,,Male,19487,18,Hispanic
1,4/30/2013,,Female,19410,13,Black
1,10/10/2015,7/27/2019,Female,19564,14,Multi-race
1,9/24/2014,7/18/2018,Female,19683,14,Some Other Race
1,10/14/2018,7/2/2019,Female,19256,15,Black
1,11/19/2017,6/20/2018,Female,19676,19,Black
1,10/17/2017,9/20/2019,Female,19543,8,Hispanic
1,10/3/2017,7/24/2018,Male,19934,13,Hispanic
1,12/17/2013,,Male,19384,11,Some Other Race
1,7/9/2019,,Female,19844,10,Asian
1,6/1/2014,12/9/2018,Male,19577,10,Some Other Race
1,10/2/2018,4/15/2019,Female,19402,10,Multi-race
1,10/13/2017,7/30/2018,Male,19329,10,Some Other Race
1,8/25/2014,6/18/2018,Female,19299,16,Some Other Race
1,2/6/2017,12/29/2018,Female,19175,10,Black
1,4/11/2009,9/20/2019,Female,19032,20,Some Other Race
1,10/30/2014,,Male,19839,17,White
1,9/30/2014,7/24/2018,Male,19043,14,Some Other Race
1,12/16/2015,,Male,19359,12,Black
1,3/21/2016,5/3/2018,Male,19703,19,Asian
1,2/3/2018,,Male,19222,8,Hispanic
1,10/15/2017,,Male,19925,7,White
1,9/8/2016,,Male,19857,14,Hispanic
1,11/16/2018,,Male,19203,9,Some Other Race
1,10/31/2015,7/31/2018,Male,19371,12,Hispanic
1,11/18/2015,7/24/2018,Female,19593,17,Black
1,10/14/2015,6/11/2018,Female,19658,14,Black
1,10/25/2017,11/7/2019,Male,19211,17,Hispanic
1,1/31/2016,5/28/2018,Male,19937,16,Some Other Race
1,3/7/2016,7/8/2019,Male,19003,11,Hispanic
1,9/6/2016,7/18/2019,Female,19293,16,Some Other Race
1,10/16/2016,,Female,19922,11,Asian
1,5/30/2017,,Female,19950,19,Black
1,10/13/2017,7/4/2019,Female,19591,13,Black
1,12/4/2017,9/6/2018,Male,19203,14,Black
1,9/21/2016,7/13/2018,Female,19606,11,Multi-race
1,11/12/2016,8/9/2019,Male,19067,17,Hispanic
1,11/9/2016,6/24/2019,Female,19681,15,Asian
1,10/4/2016,11/30/2018,Male,19386,11,Some Other Race
1,10/18/2016,7/15/2018,Male,19603,9,Asian
1,10/25/2016,11/13/2019,Male,19065,20,Multi-race
1,2/27/2017,7/16/2018,Female,19404,15,Multi-race
1,1/14/2017,6/3/2018,Male,19430,13,Asian
1,9/30/2016,2/8/2018,Male,19861,14,White
1,3/4/2018,10/21/2018,Female,19223,12,Black
1,1/22/2017,,Female,19284,13,Hispanic
1,8/9/2017,12/12/2018,Female,19088,10,White
1,8/31/2017,7/25/2018,Female,19808,15,Some Other Race
1,8/17/2012,,Male,19205,13,Multi-race
1,11/6/2017,6/12/2018,Male,19903,19,Black
1,10/8/2017,9/12/2018,Female,19147,13,Multi-race
1,9/18/2017,,Female,19235,9,Black
1,11/3/2017,10/5/2019,Male,19910,13,Hispanic
1,11/1/2017,,Female,19710,13,Multi-race
1,9/16/2017,,Male,19362,11,White
1,10/25/2018,7/13/2019,Female,19272,10,Black
1,6/17/2019,,Female,19716,15,Asian
1,12/15/2017,9/23/2018,Female,19678,10,Asian
1,10/19/2018,4/18/2019,Male,19527,13,Asian
1,11/12/2017,5/17/2019,Male,19106,12,Black
1,9/21/2017,6/16/2018,Male,19419,13,Hispanic
1,11/30/2017,8/11/2019,Male,19671,13,Some Other Race
1,12/14/2017,1/25/2019,Female,19007,11,Hispanic
1,11/7/2017,4/4/2018,Male,19857,17,Hispanic
1,10/1/2018,,Male,19721,13,Black
1,6/22/2018,,Female,19939,12,Hispanic
1,4/23/2018,,Female,19617,10,Black
1,12/6/2018,,Female,19415,12,Asian
1,11/2/2018,,Male,19842,10,Black
1,9/20/2018,,Female,19855,10,Hispanic
1,10/2/2018,,Male,19026,11,Hispanic
1,10/30/2018,,Male,19810,9,Multi-race
1,10/10/2018,3/27/2019,Male,19083,12,Some Other Race
1,11/19/2018,,Female,19566,12,Some Other Race
1,5/29/2016,8/26/2019,Female,19654,12,Black
1,4/9/2017,9/21/2018,Female,19244,10,Multi-race
1,12/7/2016,7/11/2019,Female,19653,16,Black
1,11/4/2017,10/8/2018,Female,19244,6,Hispanic
1,1/8/2019,6/11/2019,Male,19504,12,Hispanic
1,8/25/2017,10/11/2018,Male,19287,10,White
1,10/11/2017,6/2/2018,Male,19566,18,White
1,12/6/2017,,Male,19617,14,Hispanic
1,8/9/2018,5/1/2019,Female,19627,6,Black
1,11/7/2015,3/8/2018,Male,19808,12,Hispanic
1,10/13/2015,7/20/2019,Female,19195,18,Asian
1,2/16/2017,,Female,19997,16,Hispanic
1,11/24/2017,2/5/2019,Male,19912,13,Asian
1,3/23/2016,7/30/2019,Male,19160,16,Multi-race
1,7/20/2016,,Male,19482,9,Asian
1,9/26/2015,7/12/2019,Female,19689,8,Some Other Race
1,9/23/2017,7/20/2018,Male,19869,18,Black
1,10/17/2017,,Female,19240,7,Hispanic
1,2/10/2016,3/22/2019,Male,19171,9,Hispanic
1,6/26/2016,10/19/2019,Female,19960,11,Black
1,9/29/2016,7/15/2018,Male,19217,13,Black
1,9/20/2016,8/1/2018,Female,19604,12,White
1,9/24/2017,7/20/2018,Female,19216,12,Some Other Race
1,1/22/2019,7/2/2019,Female,19979,12,Some Other Race
1,7/11/2018,8/25/2018,Female,19639,11,Black
1,11/12/2016,7/29/2019,Female,19462,12,Asian
1,10/11/2017,4/29/2019,Female,19865,9,Multi-race
1,9/10/2016,8/3/2018,Male,19860,15,Black
1,9/19/2016,7/30/2018,Male,19445,10,White
1,11/6/2017,,Female,19681,20,Some Other Race
1,9/22/2017,,Female,19798,11,Hispanic
1,10/24/2016,10/18/2018,Female,19592,15,Black
1,9/14/2016,7/31/2018,Male,19134,14,Asian
1,1/21/2010,9/5/2019,Male,19563,18,Black
1,10/20/2016,10/6/2018,Female,19299,18,White
1,9/5/2017,7/3/2018,Female,19621,16,Multi-race
1,1/29/2017,5/29/2019,Male,19868,12,Black
1,12/18/2016,4/19/2018,Female,19081,15,Multi-race
1,3/7/2017,10/22/2018,Female,19304,11,Hispanic
1,10/25/2018,9/16/2019,Female,19001,10,Multi-race
1,9/24/2017,8/12/2018,Male,19451,16,Black
1,8/24/2017,8/27/2019,Female,19474,12,Asian
1,8/8/2017,,Female,19489,9,Multi-race
1,10/10/2018,,Male,19597,12,Black
1,10/15/2018,8/17/2019,Female,19456,9,Hispanic
1,10/9/2017,,Female,19759,14,Some Other Race
1,1/13/2019,11/16/2019,Female,19449,15,Multi-race
1,11/23/2017,11/27/2018,Male,19633,13,Some Other Race
1,11/21/2017,5/23/2018,Male,19607,11,Multi-race
1,12/6/2017,7/11/2018,Male,19816,20,Some Other Race
1,6/20/2018,1/19/2019,Male,19795,15,Some Other Race
1,11/25/2018,,Female,19769,11,Asian
1,4/26/2018,11/14/2018,Female,19980,18,White
1,3/1/2019,,Male,19002,13,Black
1,11/21/2018,,Male,19954,12,Hispanic
1,4/18/2017,11/22/2018,Male,19472,15,Hispanic
1,10/7/2017,6/9/2019,Male,19535,8,Hispanic
1,2/9/2017,7/20/2018,Female,19250,11,Some Other Race
1,12/12/2016,,Male,19333,12,Hispanic
1,6/30/2018,,Male,19131,6,Multi-race
1,5/24/2018,,Female,19873,10,Multi-race
1,12/12/2017,,Male,19269,16,Hispanic
1,4/22/2017,3/19/2018,Female,19420,16,Multi-race
1,2/14/2019,5/27/2019,Female,19685,8,Some Other Race
1,10/22/2017,1/23/2019,Male,19733,12,Asian
1,4/25/2016,,Male,19997,14,Hispanic
1,5/26/2017,,Female,19192,13,Some Other Race
1,9/3/2015,10/2/2018,Male,19311,13,Multi-race
1,9/15/2016,8/21/2018,Female,19928,13,Multi-race
1,12/11/2016,,Male,19708,11,Asian
1,9/30/2015,6/29/2018,Male,19295,18,Some Other Race
1,10/5/2015,,Male,19920,16,Some Other Race
1,4/24/2017,6/7/2019,Male,19060,16,Some Other Race
1,10/15/2017,7/27/2018,Male,19224,11,White
1,10/16/2017,8/1/2019,Female,19387,10,Multi-race
1,12/30/2015,7/18/2019,Female,19478,16,Black
1,11/3/2016,,Male,19417,14,Hispanic
1,1/15/2017,7/7/2018,Female,19093,11,Asian
1,2/18/2017,,Female,19848,11,Asian
1,5/23/2016,5/22/2019,Female,19533,11,Asian
1,10/21/2016,3/19/2018,Female,19167,14,Asian
1,10/30/2017,5/26/2019,Male,19255,8,Hispanic
1,12/4/2017,7/3/2018,Female,19987,11,Multi-race
1,8/18/2017,,Male,19725,10,Some Other Race
1,10/19/2016,,Male,19659,15,Multi-race
1,1/28/2018,6/11/2018,Male,19549,16,White
1,11/12/2018,10/8/2019,Male,19061,11,Hispanic
1,11/1/2017,7/3/2018,Female,19852,12,Hispanic
1,10/9/2016,6/24/2019,Male,19350,14,Multi-race
1,9/11/2016,6/25/2018,Female,19233,13,Some Other Race
1,9/23/2016,,Male,19714,11,White
1,3/11/2017,7/22/2018,Female,19336,9,White
1,7/31/2013,7/24/2018,Male,19712,19,Multi-race
1,9/13/2017,5/16/2018,Male,19329,11,White
1,9/13/2017,12/18/2018,Female,19188,12,Asian
1,10/6/2017,4/25/2018,Male,19321,14,Asian
1,10/14/2018,4/19/2019,Male,19474,10,Some Other Race
1,9/3/2017,4/23/2018,Male,19352,10,Black
1,12/12/2017,,Female,19524,17,Asian
1,10/12/2017,9/18/2018,Female,19908,14,Hispanic
1,9/25/2018,,Male,19982,12,White
1,1/10/2018,11/18/2018,Female,19837,10,Asian
1,9/25/2017,3/7/2019,Female,19131,8,Some Other Race
1,11/1/2017,7/9/2019,Female,19396,14,Asian
1,11/13/2017,1/29/2019,Male,19010,19,Some Other Race
1,9/24/2017,6/13/2019,Male,19462,14,Hispanic
1,9/13/2017,7/20/2018,Female,19296,16,Black
1,12/28/2017,4/17/2018,Male,19017,12,Multi-race
1,5/22/2018,,Female,19322,12,Hispanic
1,10/15/2018,,Male,19908,9,Hispanic
1,8/4/2016,8/15/2018,Male,19914,18,Multi-race
1,9/16/2015,,Male,19049,13,Some Other Race
1,10/30/2017,6/17/2018,Male,19190,13,Asian
1,11/24/2018,8/9/2019,Female,19323,16,Hispanic
1,4/12/2017,12/12/2018,Male,19873,17,Some Other Race
1,11/22/2018,7/12/2019,Female,19713,14,White
1,1/26/2018,3/20/2019,Female,19143,15,Asian
1,12/14/2017,6/18/2018,Female,19031,16,White
1,11/26/2017,7/3/2018,Male,19917,14,Hispanic
1,11/15/2018,,Male,19261,13,White
1,10/24/2016,,Male,19656,13,White
1,10/24/2016,5/28/2018,Female,19244,18,Asian
1,8/25/2015,,Female,19804,13,Multi-race
1,8/20/2018,6/8/2019,Male,19897,16,Hispanic
1,10/9/2015,3/1/2018,Male,19072,10,Black
1,10/16/2018,4/4/2019,Female,19239,14,Black
1,3/6/2019,,Female,19091,8,Black
1,3/24/2016,3/18/2019,Male,19837,10,Black
1,2/5/2016,,Male,19873,16,Some Other Race
1,9/28/2015,10/21/2018,Male,19102,17,Asian
1,9/8/2015,7/31/2019,Female,19574,16,White
1,9/28/2016,7/4/2019,Male,19255,14,Asian
1,10/20/2015,6/17/2018,Male,19084,17,White
1,9/11/2015,8/3/2018,Female,19697,20,Some Other Race
1,3/2/2016,8/2/2019,Male,19258,14,Hispanic
1,10/2/2015,3/14/2018,Female,19428,15,White
1,10/27/2017,6/11/2018,Female,19395,10,Asian
1,7/21/2016,3/21/2019,Female,19409,14,Black
1,9/21/2016,7/1/2018,Female,19361,12,Hispanic
1,9/11/2016,11/10/2019,Female,19318,15,Black
1,10/15/2016,7/21/2018,Female,19018,15,Black
1,6/28/2018,,Male,19892,13,Hispanic
1,9/21/2016,11/9/2019,Female,19049,15,Asian
1,11/27/2016,7/6/2018,Male,19597,12,Black
1,9/27/2016,6/6/2019,Female,19885,18,Black
1,10/12/2016,7/10/2019,Male,19291,12,Some Other Race
1,8/25/2018,,Female,19752,16,Asian
1,12/20/2016,8/14/2018,Female,19653,14,Some Other Race
1,4/18/2017,,Male,19262,12,Hispanic
1,5/22/2017,,Male,19416,12,Hispanic
1,3/6/2017,7/17/2018,Female,19164,17,Multi-race
1,7/12/2017,8/26/2018,Female,19328,14,Black
1,3/13/2018,6/5/2019,Male,19044,15,Multi-race
1,10/20/2017,1/11/2019,Male,19129,9,Multi-race
1,10/5/2017,11/6/2018,Male,19708,10,Multi-race
1,9/20/2017,5/14/2018,Female,19654,6,Multi-race
1,9/18/2017,,Male,19000,12,White
1,10/16/2018,,Male,19141,8,White
1,9/22/2018,5/4/2019,Male,19238,7,White
1,1/12/2018,6/4/2018,Female,19581,15,Black
1,10/28/2018,,Male,19576,11,Some Other Race
1,9/29/2017,10/26/2018,Female,19585,12,Hispanic
1,11/10/2017,11/15/2018,Female,19634,13,Black
1,11/27/2017,1/25/2019,Female,19270,16,Some Other Race
1,12/18/2017,,Female,19210,8,Asian
1,6/28/2018,,Male,19340,8,Some Other Race
1,9/1/2018,,Female,19464,7,Hispanic
1,11/9/2018,,Female,19746,7,Multi-race
1,11/21/2016,12/23/2018,Male,19729,13,Multi-race
1,2/13/2018,5/16/2019,Male,19294,8,Multi-race
1,12/7/2017,,Female,19129,11,Asian
1,10/9/2017,8/18/2018,Female,19787,10,Multi-race
1,10/29/2018,6/25/2019,Male,19562,11,Hispanic
1,8/24/2016,,Female,19827,9,Black
1,7/18/2017,,Male,19147,10,Asian
1,11/19/2016,3/12/2018,Female,19547,15,White
1,10/4/2015,8/16/2019,Male,19657,8,White
1,11/28/2015,8/2/2018,Female,19502,16,Asian
1,9/8/2016,8/14/2019,Male,19708,15,Multi-race
1,10/20/2016,7/15/2018,Male,19539,9,Asian
1,10/4/2018,,Male,19487,12,Asian
1,9/29/2016,6/7/2018,Female,19669,12,Hispanic
1,10/5/2016,8/16/2018,Male,19207,13,Asian
1,11/12/2016,,Female,19917,15,Some Other Race
1,9/28/2016,1/27/2018,Female,19321,9,Multi-race
1,9/26/2016,7/19/2018,Male,19853,9,Multi-race
1,11/28/2016,6/23/2019,Female,19334,12,Hispanic
1,10/11/2016,8/5/2018,Male,19980,8,Black
1,1/17/2019,,Male,19190,7,Multi-race
